"id","name","origin","move_id"
302290,"RO1208T0006-ST","22/1060",362971
302310,"RO1208T0007-ST","BLH120800449",362931
302311,"RO1208T0008-ST","IV014864",362945
302316,"RO1208T0009-ST","R55080630",362977
302318,"RO1208T0010-ST","M1/0346",362826
302321,"RO1208T0011-ST","SW12/0803",362814
302322,"RO1208T0012-ST","55IV080764",362810
302326,"RO1208T0013-ST","761/38041",362924
302328,"RO1208T0014-ST","604/30175",382447
309859,"RO1208T0022-ST","IV014863",362968
311626,"RO1208T0023-ST","600/29976",362996
311627,"RO1208T0024-ST","600/29976",362997
325376,"RO1208T0028-ST","IVR5508-0140",363103
327027,"RO1208T0029-ST","IVR5508-0141",363123
329403,"RO1208T0031-ST","IV55/03348",372875
300299,"RO1208U0001-ST","IVR5508-0039",379873
300301,"RO1208U0002-ST","22/1058",379874
300368,"RO1208U0003-ST","55IVO72123",379875
300380,"RO1208U0004-ST","601/30042",380037
309996,"RO1208U0006-ST","597/29825",379876
309999,"RO1208U0007-ST","597/29826",379877
310878,"RO1208U0008-ST","IVR5508-0083",379922
316683,"RO1208U0010-ST","BLH120800995",379954
316686,"RO1208U0011-ST","S12/1017",379959
316708,"RO1208U0012-ST","M1/0351",379960
316711,"RO1208U0013-ST","SW12/0836",379975
329016,"RO1208U0015-ST","I103-55090366",380070
329019,"RO1208U0016-ST","0715/35713",380054
329154,"RO1208U0017-ST","601/30045",380039
329164,"RO1208U0018-ST","IVN12/08-1654",380040
329168,"RO1208U0019-ST","IV015185",382474
329177,"RO1208U0021-ST","R55090242",380082
329208,"RO1208U0023-ST","775/38740",380051
331180,"RO1208U0025-ST","601/30044",380038
300517,"RO1208V0004-ST","78/3863",378355
300519,"RO1208V0005-ST","22/1059",378356
304835,"RO1208V0006-ST","FC29375",378387
311011,"RO1208V0014-ST","IVR5508-0082",378498
315338,"RO1208V0015-ST","BLH120800872",378530
315354,"RO1208V0016-ST","S12/0994",378523
318564,"RO1208V0019-ST","IVN12/08-1493",378598
325680,"RO1208V0026-ST","1087",378678
328865,"RO1208V0027-ST","SW12/0852",378745
329373,"RO1208V0028-ST","IV015160",378863
329384,"RO1208V0029-ST","IV55/03347",378825
300510,"RO1208W0001-ST","55IV071899",379261
303871,"RO1208W0003-ST","29817",379345
304996,"RO1208W0006-ST","29816",379346
308740,"RO1208W0010-ST","SID1208169",379359
308794,"RO1208W0011-ST","55IV081245",379461
308802,"RO1208W0012-ST","IVN12/08-0922",379347
308807,"RO1208W0013-ST","0412027225",379355
308818,"RO1208W0015-ST","600/2997",379436
310022,"RO1208W0019-ST","IVR5508-0080",379411
310180,"RO1208W0020-ST","600/29996",379437
312541,"RO1208W0021-ST","IVR5508-0079",379410
315957,"RO1208W0026-ST","IV1206070",379467
315971,"RO1208W0027-ST","12/0600",379462
327532,"RO1208W0030-ST","13/0602",379636
329409,"RO1208W0031-ST","IV015140",379787
302332,"RO1208X0001-ST","22/1061",377780
303687,"RO1208X0002-ST","sw12 / 0801",377835
303690,"RO1208X0003-ST","R55080629",377834
303699,"RO1208X0005-ST","IVR5508-0052",377797
304805,"RO1208X0006-ST","0709/35429",377822
308738,"RO1208X0009-ST","SID1208170",377855
308772,"RO1208X0010-ST","IV5508-00136",377836
308859,"RO1208X0013-ST","IVN12/09-0607",378263
308913,"RO1208X0015-ST","IV5508-00305",377856
310162,"RO1208X0017-ST","600/29952",377870
316124,"RO1208X0022-ST","BLH120800926",377945
316126,"RO1208X0023-ST","S12/1010",377946
316131,"RO1208X0024-ST","IV015017",378027
316552,"RO1208X0025-ST","IVR5509-0018",378216
316882,"RO1208X0026-ST","IVR5508-0108",377949
317647,"RO1208X0027-ST","IVR5508-0121",377978
322957,"RO1208X0032-ST","78/3894",378072
322960,"RO1208X0033-ST","22/1085",378059
329291,"RO1208X0035-ST","IVR5509-0013",378217
329293,"RO1208X0036-ST","0713/35614",378124
329299,"RO1208X0037-ST","78 / 3900",378123
329303,"RO1208X0038-ST","063534",378172
329304,"RO1208X0039-ST","603/30124",378232
329420,"RO1208X0040-ST","IV015138",378235
329430,"RO1208X0041-ST","IV 55/03346",378215
329442,"RO1208X0042-ST","163/8148",378176
331329,"RO1208X0044-ST","55IV090439",383545
331587,"RO1208X0045-ST","IVN12/09-0272",378174
331593,"RO1208X0046-ST","TIV2761",378233
331600,"RO1208X0047-ST","IV1206373",378214
331624,"RO1208X0049-ST","0717/35842",380826
331635,"RO1208X0050-ST","18697",378248
331649,"RO1208X0051-ST","I 103-55090367",378213
295403,"RO1208Y0001-ST","22/1051",377124
295424,"RO1208Y0002-ST","55IV072121",377126
295437,"RO1208Y0003-ST","597/29828",377125
303653,"RO1208Y0005-ST","BLH120800480",377184
303714,"RO1208Y0007-ST","sw12/0802",377241
308756,"RO1208Y0012-ST","IV1205936",377242
308795,"RO1208Y0013-ST","55IV081102",377285
308826,"RO1208Y0014-ST","IVN12/08-0921",377243
308832,"RO1208Y0016-ST","600/29965",377246
308836,"RO1208Y0017-ST","I103-55081393",377261
308846,"RO1208Y0018-ST","IVR5508-0066",377286
309897,"RO1208Y0021-ST","IVR5508-0081",377287
315398,"RO1208Y0023-ST","22/1074",377329
318647,"RO1208Y0031-ST","IVR5508-0135",377528
325513,"RO1208Y0034-ST","IVR5508-0132",377495
328880,"RO1208Y0035-ST","SW12/0853",377609
328908,"RO1208Y0036-ST","78/3896",377607
328981,"RO1208Y0038-ST","IVR5508-0151",377608
329340,"RO1208Y0039-ST","063535",377631
329355,"RO1208Y0040-ST","IV55/03345",377662
330999,"RO1208Y0041-ST","IVN12/09-0274",377630
331020,"RO1208Y0042-ST","0715/35747",377629
331036,"RO1208Y0043-ST","M1/0359",377675
331569,"RO1208Y0044-ST","I103-55090365",377663
300319,"RO1208Z0001-ST","597/29820",378921
300339,"RO1208Z0002-ST","597/29823",378922
300342,"RO1208Z0003-ST","597/29822",378909
300348,"RO1208Z0004-ST","55IV072122",378908
300350,"RO1208Z0005-ST","597/2981",378907
303680,"RO1208Z0006-ST","12/0599",378958
303684,"RO1208Z0007-ST","12/0599",378950
310174,"RO1208Z0010-ST","603/30126",384094
310912,"RO1208Z0011-ST","BLH120800777",378991
310917,"RO1208Z0012-ST","I103-55081638",378992
310992,"RO1208Z0014-ST","IVR5508-0084",378981
315865,"RO1208Z0015-ST","29874",379020
316571,"RO1208Z0016-ST","M1/0352",379022
316573,"RO1208Z0017-ST","S12/1012",379008
316574,"RO1208Z0018-ST","SW12/0832",379007
318094,"RO1208Z0019-ST","13/0601",379039
329454,"RO1208Z0022-ST","IV55/03349",379163
329462,"RO1208Z0023-ST","164/8155",379170
330908,"RO1208Z0024-ST","I103-55090362",379162
331010,"RO1208Z0026-ST","IVN-12/09-0275",379151
331027,"RO1208Z0027-ST","IV015141",379184
331042,"RO1208Z0028-ST","M1/0357",379168
331046,"RO1208Z0029-ST","R55090163",379161
331058,"RO1208Z0030-ST","55IV090380",378975
331071,"RO1208Z0031-ST","IV19826",379172
331075,"RO1208Z0032-ST","0715/35748",379171
333116,"RO1209T0001-ST","604/30173",382451
333120,"RO1209T0002-ST","IVN12/09-091",371717
333121,"RO1209T0003-ST","I103-55090378",371300
333124,"RO1209T0004-ST","ณฮ015162",375265
333125,"RO1209T0005-ST","55IV090436",384388
333126,"RO1209T0006-ST","R55090165",371714
335165,"RO1209U0002-ST","IVR5509-0012",380069
335186,"RO1209U0003-ST","IVR5509-0016",380073
342851,"RO1209U0007-ST","IVR5509-0055",382483
333021,"RO1209V0001-ST","I103-55090363",378796
333024,"RO1209V0002-ST","IVN12/09-0293",378800
333039,"RO1209V0004-ST","603/30119",378821
333045,"RO1209V0005-ST","0715/35749",378776
333058,"RO1209V0006-ST","IV1206374",378797
333060,"RO1209V0007-ST","SID1209045",378795
333061,"RO1209V0008-ST","IV015159",382238
333083,"RO1209V0010-ST","IV5509-00039",386853
333085,"RO1209V0011-ST","BLH120900109",378801
333087,"RO1209V0012-ST","M1/0358",378824
333089,"RO1209V0014-ST","778/38879",378777
333134,"RO1209V0019-ST","603/30118",378823
333136,"RO1209V0020-ST","0412031476",378799
333138,"RO1209V0021-ST","IV5509-00046",378778
334521,"RO1209V0022-ST","164/8154",378820
335185,"RO1209V0023-ST","IVR5509-0014",378798
336966,"RO1209V0026-ST","603/30117",378822
338496,"RO1209V0029-ST","22/1099",378852
342670,"RO1209V0032-ST","IVR5509-0057",382758
342891,"RO1209V0033-ST","IVR5509-0046",382592
342939,"RO1209V0034-ST","IVR5509-0054",382711
342956,"RO1209V0035-ST","IVR5509-0056",382745
332929,"RO1209W0001-ST","603/30138",384085
332930,"RO1209W0002-ST","IV5509-00100",379766
332931,"RO1209W0003-ST","R55090164",379783
332941,"RO1209W0004-ST","I103-55090357",379738
332944,"RO1209W0005-ST","18696",379788
332947,"RO1209W0006-ST","BLH120900110",379739
332948,"RO1209W0007-ST","IV1206413",379763
332950,"RO1209W0008-ST","M1/0356",379765
332951,"RO1209W0009-ST","SW12/0866",379733
334522,"RO1209W0010-ST","164/8153",379762
337006,"RO1209W0013-ST","603/30125",379764
338114,"RO1209W0015-ST","IVR5509-0061",384102
339628,"RO1209W0017-ST","IVR5509-0049",379808
341039,"RO1209W0021-ST","RO1209W0020-ST",384104
341054,"RO1209W0022-ST","RO1209W0020-ST",380731
341059,"RO1209W0023-ST","IVR5509-0050",380746
342819,"RO1209W0024-ST","604/30178",384096
334367,"RO1209X0002-ST","RO1208X0036-ST",378125
334372,"RO1209X0003-ST","0713/35614",378165
335246,"RO1209X0004-ST","IVR5509-0015",378218
336900,"RO1209X0005-ST","RO1208X0036-ST",378126
336927,"RO1209X0006-ST","603/30122",378230
336928,"RO1209X0007-ST","603/30123",378231
332895,"RO1209Y0001-ST","604/30188",385258
332899,"RO1209Y0002-ST","IV5509-00050",377632
332901,"RO1209Y0003-ST","55IV090438",377691
332902,"RO1209Y0004-ST","093844",377674
335315,"RO1209Y0008-ST","R55090330",377692
337035,"RO1209Y0009-ST","603/30121/30120",377676
334385,"RO1209Z0001-ST","IVR5509-0017",379177
337453,"RO1209Z0002-ST","603/30127",379173
337454,"RO1209Z0003-ST","603/30128",379174
337455,"RO1209Z0004-ST","603/30129",379175
338512,"RO1209Z0006-ST","13/0603",379202
339522,"RO1209Z0007-ST","IV5509-00184",381157
339523,"RO1209Z0008-ST","604/30181",384103
344391,"RO1209Z0009-ST","604/30177",384100
339641,"TI1209T0001-ST","TO1209Y0001-ST",375569
339711,"TI1209X0001-ST","TO1209Y0003-ST",378262
339629,"TI1209Y0001-ST","TO1209T0007-ST",377701
339707,"TI1209Y0002-ST","DO1209X0024-ST",377704
339506,"TO1209T0005-ST","",385681
339509,"TO1209T0006-ST","",385713
339542,"TO1209T0007-ST","",375551
339634,"TO1209T0008-ST","",384410
339633,"TO1209Y0001-ST","",377702
339709,"TO1209Y0003-ST","",377705
